Title,Title_URL,,,,,,,,,,,,,
"IT Management - Proactive & Practical Strategies for Success
Become a sought-after IT <strong>manager</strong> with valuable skills in cybersecurity, risk, project management, <strong>operations</strong> and more!Rating: 4.5 out of 59 reviews4 total hours64 lecturesAll LevelsCurrent price: ₹499Original price: ₹1,999",https://www.udemy.com/course/effective-it-manager-strategies-for-success/,,,,,,,,,,,,,
"The Complete Operations Management Course - In Excel
Fundamental and Intermediate Concepts in <strong>Operations</strong> Management and EngineeringRating: 4.6 out of 547 reviews7.5 total hours37 lecturesAll LevelsCurrent price: ₹499Original price: ₹1,999",https://www.udemy.com/course/operations-modeling/,,,,,,,,,,,,,
"Master System Center Operations Manager 2019
The Complete SCOM course to learn from basics to become an expert.Rating: 3.7 out of 5171 reviews12.5 total hours70 lecturesExpertCurrent price: ₹499Original price: ₹1,999",https://www.udemy.com/course/master-system-center-operations-manager-2019/,,,,,,,,,,,,,
"Management Skills Training for New & Experienced Managers
Management &amp; Leadership Skills Certification in Developing People, Leading Teams &amp; Improving ProcessesRating: 4.5 out of 522306 reviews12 total hours90 lecturesAll LevelsCurrent price: ₹499Original price: ₹3,299",https://www.udemy.com/course/the-new-manager-managing-people-teams-processes/,,,,,,,,,,,,,
"Engineering Management: Scratch to Expert (With E-Books)
Maintenance Management |Project Management| Business management| Management Skills | Management| EngineeringRating: 4.7 out of 573 reviews7 total hours78 lecturesAll LevelsCurrent price: ₹499Original price: ₹2,699",https://www.udemy.com/course/engineering-management-from-scratch-to-expert-level/,,,,,,,,,,,,,
"The Complete Facility Management course From Zero to Hero
Transforming Facility Management with Innovation, Efficiency, and StrategyRating: 5.0 out of 52 reviews3.5 total hours58 lecturesAll LevelsCurrent price: ₹499Original price: ₹1,499",https://www.udemy.com/course/the-complete-facility-management-course-from-zero-to-hero/,,,,,,,,,,,,,
"The Project Management Course: Beginner to PROject Manager
The Complete Course For Becoming A Successful Project <strong>Manager</strong>Rating: 4.6 out of 568441 reviews7.5 total hours104 lecturesAll LevelsCurrent price: ₹599Original price: ₹3,999",https://www.udemy.com/course/the-project-management-course-beginner-to-project-manager/,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Python for Mechanical Engineers
Learn Python to solve problems in <strong>mechanical</strong> fields.Rating: 4.3 out of 5792 reviews13 total hours54 lecturesAll LevelsCurrent price: ₹499Original price: ₹2,899",https://www.udemy.com/course/python-for-mechanical-engineers/,,,,,,,,,,,,,
"Basics of Material selection for mechanical design engineers
Learn about the fundamentals of materials and their selection for <strong>mechanical</strong> engineering design for design <strong>engineers</strong>Rating: 4.4 out of 5925 reviews4 total hours64 lecturesIntermediateCurrent price: ₹499Original price: ₹3,099",https://www.udemy.com/course/basics-of-material-selection-in-mechanical-design/,,,,,,,,,,,,,
"Mechanical Engineering Design - The Ultimate Course
A complete course on <strong>Mechanical</strong> Design Engineering from Design Theory to Machine Elements Design and Design ToolsRating: 4.2 out of 5127 reviews19.5 total hours82 lecturesAll LevelsCurrent price: ₹549Original price: ₹2,299",https://www.udemy.com/course/mechanical-engineering-design-ultimate-course/,,,,,,,,,,,,,
"Rotating Equipment Masterclass : Pumps & Compressors
A compelete understanding of pumps & compressors used in process industries for a successful operation of your facilityRating: 4.5 out of 5678 reviews20.5 total hours327 lecturesAll LevelsCurrent price: ₹549Original price: ₹2,899",https://www.udemy.com/course/rotating-equipment-masterclass-pumps-compressors/,,,,,,,,,,,,,
"Mechanical Engineering ( From a Student to a Professional )
Learn about <strong>Mechanical</strong> Engineering Education | <strong>Mechanical</strong> Engineering Career Paths | <strong>Mechanical</strong> Engineering Uni CoursesRating: 4.4 out of 5183 reviews1.5 total hours6 lecturesAll LevelsCurrent price: ₹499Original price: ₹1,499",https://www.udemy.com/course/mechanical-engineering-engineering-edition/,,,,,,,,,,,,,
"Tolerance Stack Ups for Mechanical engineers with Six-Sigma
Estimate the quality level of your assembly as a PRO to predict Defects + Examples + Homeworks + TemplatesRating: 4.3 out of 5132 reviews4.5 total hours41 lecturesBeginnerCurrent price: ₹549Original price: ₹1,999",https://www.udemy.com/course/toleance-stack-ups-for-mechanical-engineers-with-six-sigma/,,,,,,,,,,,,,
"Advanced Diploma in Mechanical Engineering
A complete <strong>Mechanical</strong> Engineering ProgramRating: 4.4 out of 517 reviews20.5 total hours160 lecturesAll LevelsCurrent price: ₹499Original price: ₹1,799",https://www.udemy.com/course/advanced-diploma-in-mechanical-engineering/,,,,,,,,,,,,,
"Geometric Dimensioning and Tolerancing (GD&T)  : BasicsLearn the essential concepts of GD&T , for <strong>mechanical</strong> and  manufacturing <strong>engineers</strong>  with practice exercisesRating: 4.5 out of 55558 reviews9.5 total hours170 lecturesAll LevelsCurrent price: ₹499Original price: ₹3,099",https://www.udemy.com/course/geometric-dimensioning-and-tolerancing-basic-concepts/,,,,,,,,,,,,,
"Intro to Mechanical Design engineering skillset
Learn what design <strong>engineers</strong> do , how they do it and how to become one for <strong>Mechanical</strong> <strong>engineers</strong>, students and graduatesRating: 4.5 out of 5386 reviews3.5 total hours57 lecturesAll LevelsCurrent price: ₹599Original price: ₹3,499",https://www.udemy.com/course/introduction-to-mechanical-design-engineering/,,,,,,,,,,,,,
"Basics of Sheet metal design for Mechanical design engineers
Learn Sheet metal design, processes and practical design considerations along with Design projects.Rating: 4.3 out of 51248 reviews7 total hours119 lecturesAll LevelsCurrent price: ₹499Original price: ₹3,099",https://www.udemy.com/course/mechanical-design-basics-of-sheet-metal-design/,,,,,,,,,,,,,
"No-Code AI for Mechanical Engineers
Learn AI implementation in <strong>Mechanical</strong> Engineering domain using No-Code AI Platform without writing even a single line ofRating: 3.8 out of 5132 reviews4 total hours12 lecturesBeginnerCurrent price: ₹549Original price: ₹2,499",https://www.udemy.com/course/no-code-ai-for-mechanical-engineers/,,,,,,,,,,,,,
"Product Development & Systems Engineering (INCOSE / 15288)
The complete Product Development and Systems Engineering course! Earn 25 contact hours!Rating: 4.5 out of 54644 reviews25 total hours102 lecturesAll LevelsCurrent price: ₹549Original price: ₹3,499",https://www.udemy.com/course/learnse_product_development_systems_engineering/,,,,,,,,,,,,,
"Design Failure Mode Effect Analysis - Concepts & Practice
Learn about the fundamentals of preparing DFMEA for <strong>Mechanical</strong> design <strong>engineers</strong>Rating: 4.2 out of 51116 reviews2.5 total hours38 lecturesIntermediateCurrent price: ₹499Original price: ₹3,099",https://www.udemy.com/course/design-failure-mode-effect-analysis-concepts-practice/,,,,,,,,,,,,,
"HVAC Engineering 101 (Mechanical Engineering MASTERY Series)
HVAC <strong>Mechanical</strong> Engineering MUST LEARN Concepts| HVAC Course for <strong>Mechanical</strong> <strong>Engineers</strong> | <strong>Mechanical</strong> Engineering ExpertiseRating: 4.4 out of 5183 reviews2.5 total hours35 lecturesAll LevelsCurrent price: ₹549Original price: ₹799",https://www.udemy.com/course/mechanical-engineering-course/,,,,,,,,,,,,,
"Learn AutoCAD 2023- 21 Mechanical 2D and 3D Complete Course
Autodesk AutoCAD 2023- 21 for <strong>Mechanical</strong> <strong>Engineer</strong>, Beginner to Advanced AutoCAD Course for 2D, 3D and advanced commands.Rating: 4.6 out of 5505 reviews37.5 total hours134 lecturesAll LevelsCurrent price: ₹549Original price: ₹2,699",https://www.udemy.com/course/autocad-2021-mechanical-2d-and-3d-for-beginners-to-advanced/,,,,,,,,,,,,,
"Thermodynamics - Introduction to Mechanical Engineering
Engineering Thermodynamics / Fluid Mechanics encompassing topics like Pressure Theory, Buoyancy, Fluid flow, Lift & DragRating: 4.5 out of 5148 reviews2.5 total hours53 lecturesAll LevelsCurrent price: ₹649Original price: ₹2,499",https://www.udemy.com/course/an-introduction-to-mechanical-engineering-thermodynamics/,,,,,,,,,,,,,
"Machine design Basics - I - Shaft, Bearings & Gears
Learn about the fundamentals of design of common rotating machinery components in <strong>mechanical</strong> design engineeringRating: 4.6 out of 5315 reviews8 total hours76 lecturesIntermediateCurrent price: ₹549Original price: ₹3,299",https://www.udemy.com/course/machine-element-design-basics-i-shaft-bearings-gears/,,,,,,,,,,,,,
"Become A Diesel Generator Engineer- In just 6.5 Hours !
Learn and increase your income to multiple folds -Electrical and <strong>Mechanical</strong> Engineering, Industrial Production.Rating: 4.4 out of 5301 reviews7 total hours45 lecturesAll LevelsCurrent price: ₹499Original price: ₹2,299",https://www.udemy.com/course/how-to-make-diesel-generators-beginner-to-expert-level/,,,,,,,,,,,,,
"Mastering Pump Fundamentals: Design, Selection & Operation
All about Pump Types, System Curves, Pump Curves &amp; Selection Methodology with Exercises &amp; Case Studies!Rating: 4.7 out of 516 reviews9.5 total hours95 lecturesBeginnerCurrent price: ₹499Original price: ₹2,499",https://www.udemy.com/course/mastering-pump-fundamentals-design-selection-operation/,,,,,,,,,,,,,
"AutoCAD Mechanical with 80+ Drawings in HINDI
Learn AutoCAD by Practicing Real Drawings & get hand on experience with special AutoCAD course for <strong>engineers</strong>.Rating: 4.7 out of 577 reviews26.5 total hours81 lecturesAll LevelsCurrent price: ₹549Original price: ₹799",https://www.udemy.com/course/autocad-practice-drawings-course-for-mechanical-in-hindi/,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Art Therapy Course (Beginners to Advanced)
<strong>Arts</strong> Therapy heals ! Improve your Mental Health with 30 Art Therapy Exercises . Certificate upon completionRating: 4.5 out of 5762 reviews7.5 total hours151 lecturesBeginnerCurrent price: ₹549Original price: ₹3,299",https://www.udemy.com/course/personal-development-and-self-healing-through-art-beginner/,,,,,,,,,,,,,
"Internationally Accredited Certificate in Expressive Arts
Become a certified Expressive Art TherapistRating: 4.6 out of 59 reviews6.5 total hours56 lecturesIntermediateCurrent price: ₹549Original price: ₹799",https://www.udemy.com/course/ignite-healing-through-expressive-arts/,,,,,,,,,,,,,
"Diploma in Fine Arts & Drawing Certification
The Ultimate All in one Drawing CourseRating: 4.2 out of 5145 reviews3.5 total hours23 lecturesAll LevelsCurrent price: ₹499Original price: ₹2,299",https://www.udemy.com/course/diploma-in-fine-arts-drawing-certification/,,,,,,,,,,,,,
"Covenant Conjure - Defense Against The Black Arts
How to protect yourself and deflect those who would subvert your life and happiness.Rating: 4.8 out of 5551 reviews4 total hours46 lecturesIntermediateCurrent price: ₹599Original price: ₹2,999",https://www.udemy.com/course/covenant-conjure/,,,,,,,,,,,,,
"30 Art Therapy Exercises to Unwind and Explore Your Mind
Healing through the visual <strong>arts</strong>Rating: 4.4 out of 5349 reviews2.5 total hours68 lecturesAll LevelsCurrent price: ₹499Original price: ₹2,299",https://www.udemy.com/course/art-therapy-exercises/,,,,,,,,,,,,,
"Neuro-therapeutic Arts Foundation
Master the Basics of the Neuroarts therapeutic techniques.Rating: 4.4 out of 5229 reviews1.5 total hours10 lecturesBeginnerCurrent price: ₹499Original price: ₹1,299",https://www.udemy.com/course/neurographic-art-foundation/,,,,,,,,,,,,,
"AI Art Midjourney Passive Income: Make and Sell Arts (2024)
Learn Midjourney V6.1, V6, V5.2 | Explore How To Make Profitable Business With Midjourney | Midjourney AI Art GenerationRating: 4.6 out of 5293 reviews8.5 total hours90 lecturesAll LevelsCurrent price: ₹549Original price: ₹799",https://www.udemy.com/course/ai-art-passive-income-create-and-sell-your-ai-art/,,,,,,,,,,,,,
"Fundamental Skills for Martial Arts and Fighting
(English)Rating: 4.8 out of 516 reviews4 total hours41 lecturesAll LevelsCurrent price: ₹499Original price: ₹2,299",https://www.udemy.com/course/fundamental-skills-for-martial-arts-and-fighting/,,,,,,,,,,,,,
"Wing Chun Kung Fu Masters Course Dragon Sifu - Martial Arts
Wing Chun 6 From Masters Dragon Sifu System Siu Nim Tau, Chum Kiu, Biu Ji, Wooden Dummy, Chi Sao and Without DummyRating: 4.6 out of 5241 reviews10 total hours80 lecturesAll LevelsCurrent price: ₹499Original price: ₹3,099",https://www.udemy.com/course/wing-chun-masters-course-dragon-sifu/,,,,,,,,,,,,,
"Art Therapy for Beginners- Express your SELF LOVE with Art
Multiple Art Therapy Exercises will guide you in Self-Exploration and practicing Self Love through the Creative <strong>Arts</strong>Rating: 4.7 out of 515 reviews5.5 total hours58 lecturesBeginnerCurrent price: ₹499Original price: ₹2,799",https://www.udemy.com/course/expressive-art-course-your-journey-to-self-love-through-art/,,,,,,,,,,,,,
"Pendulum Foundation Course | ACCREDITED
Use the pendulum for dowsing, energy work, comunicating with spirits, and measuring energy in this certified courseRating: 4.6 out of 578 reviews4.5 total hours22 lecturesAll LevelsCurrent price: ₹499Original price: ₹2,299",https://www.udemy.com/course/pendulum-foundation-course/,,,,,,,,,,,,,
"Silambam for fitness - An Ancient Martial Arts
Learn Ancient Martial <strong>Arts</strong> SilambamRating: 4.9 out of 59 reviews3.5 total hours59 lecturesBeginnerCurrent price: ₹549Original price: ₹1,999",https://www.udemy.com/course/learn-silambam/,,,,,,,,,,,,,
"Chakra Healing through Mindfulness and Creative Art Therapy
Learn powerful Art Therapy and Mindfulness Techniques for Chakra Healing. Certificate upon completion! Beginners CourseRating: 5.0 out of 53 reviews4.5 total hours73 lecturesBeginnerCurrent price: ₹499Original price: ₹2,699",https://www.udemy.com/course/chakra-healing-mindfulness-art-therapy/,,,,,,,,,,,,,
"Lightworker Masterclass | ACCREDITED
Transform Your Life with Energy Healing, Shadow Work, Psychic Protection, Cord Cutting, and Manifest SynchronicitiesRating: 4.4 out of 541 reviews3.5 total hours24 lecturesBeginnerCurrent price: ₹499Original price: ₹2,299",https://www.udemy.com/course/complete-lightworker-masterclass/,,,,,,,,,,,,,
"Transformation Through Creative Expression & Meditation
A Guided Therapeutic Journey to Enhance Creativity, Inspire Growth, and Promote Healing.Rating: 4.7 out of 55 reviews3 total hours52 lecturesAll LevelsCurrent price: ₹499Original price: ₹799",https://www.udemy.com/course/transformation-through-creative-expression-meditation/,,,,,,,,,,,,,
"The Complete Art Therapy Masterclass -Accredited Certificate
Learn Step-by-Step Art Therapy Techniques | Earn Fully Accredited Certification in Art Therapy; Heal Self and OthersRating: 2.6 out of 518 reviews5 total hours75 lecturesAll LevelsCurrent price: ₹499Original price: ₹1,799",https://www.udemy.com/course/professional-art-therapy-certificate-accredited/,,,,,,,,,,,,,
"How To Start A Martial Arts School
Go from 0-100 Students Without Business Loans, Credit Cards or Business Experience!Rating: 4.9 out of 519 reviews1.5 total hours17 lecturesAll LevelsCurrent price: ₹499Original price: ₹799",https://www.udemy.com/course/how-to-start-a-martial-arts-school/,,,,,,,,,,,,,
"Imaginative Background Arts
Imaginative Background <strong>Arts</strong> - Drawing Backgrounds and having FunRating: 5.0 out of 54 reviews13 total hours51 lecturesBeginnerCurrent price: ₹499Original price: ₹799",https://www.udemy.com/course/imaginative-background-arts/,,,,,,,,,,,,,
"Flips & Kicks | Beginner Guide for Martial Arts & Gymnastics
Learn Martial <strong>Arts</strong> Acrobatics Flips & Kicks, Regain Your Confidence and Upgrade Fitness,Tricking,Health and HappinessRating: 5.0 out of 549 reviews3.5 total hours115 lecturesBeginnerCurrent price: ₹499Original price: ₹2,799",https://www.udemy.com/course/acrobatic-flips-kicks-complete-beginner-to-advanced-guide/,,,,,,,,,,,,,
"Taijutsu Fundamentals
A comprehensive study resource for students of the traditional Japanese martial <strong>arts</strong> with 200 video lessons.Rating: 4.8 out of 5212 reviews7 total hours253 lecturesAll LevelsCurrent price: ₹499Original price: ₹2,899",https://www.udemy.com/course/taijutsu-fundamentals/,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Fundamentals of Database Engineering
Learn ACID, Indexing, Partitioning, Sharding, Concurrency control, Replication, DB Engines, Best Practices and More!Rating: 4.7 out of 59250 reviews28 total hours159 lecturesIntermediateCurrent price: ₹499Original price: ₹3,099",https://www.udemy.com/course/database-engines-crash-course/,,,,,,,,,,,,,
"The Ultimate MySQL Bootcamp: Go from SQL Beginner to Expert
JUST COMPLETELY REDONE! Master SQL, Work With Complex <strong>Databases</strong>, Build Reports, and More!Rating: 4.7 out of 598136 reviews22 total hours383 lecturesBeginnerCurrent price: ₹599Original price: ₹3,999",https://www.udemy.com/course/the-ultimate-mysql-bootcamp-go-from-sql-beginner-to-expert/,,,,,,,,,,,,,
"The Complete SQL Bootcamp: Go from Zero to Hero
Become an expert at SQL!Rating: 4.7 out of 5219342 reviews9 total hours83 lecturesAll LevelsCurrent price: ₹549Original price: ₹3,499",https://www.udemy.com/course/the-complete-sql-bootcamp/,,,,,,,,,,,,,
"Complete SQL and Databases Bootcamp
Master SQL, <strong>Database</strong> Management &amp; Design and learn to work with <strong>databases</strong> like PostgreSQL, MySQL + more. With Exercises!Rating: 4.6 out of 56384 reviews24.5 total hours282 lecturesAll LevelsCurrent price: ₹599Original price: ₹3,999",https://www.udemy.com/course/complete-sql-databases-bootcamp-zero-to-mastery/,,,,,,,,,,,,,
"Complete Microsoft SQL Server Database Administration Course
Mastering <strong>Database</strong> Management and Security with Microsoft SQL ServerRating: 4.5 out of 57948 reviews31 total hours121 lecturesAll LevelsCurrent price: ₹599Original price: ₹3,999",https://www.udemy.com/course/complete-microsoft-sql-server-database-administration-course/,,,,,,,,,,,,,
"SQL and PostgreSQL: The Complete Developer's Guide
Become an expert with SQL and PostgreSQL! Store and fetch data, tune queries, and design efficient <strong>database</strong> structures!Rating: 4.8 out of 510364 reviews22 total hours290 lecturesBeginnerCurrent price: ₹599Original price: ₹3,999",https://www.udemy.com/course/sql-and-postgresql/,,,,,,,,,,,,,
"Relational Database Design
Learn how to create an effective relational <strong>database</strong> design to use in your IT career or even a personal project.Rating: 4.3 out of 536032 reviews1.5 total hours32 lecturesAll LevelsCurrent price: ₹599Original price: ₹2,799",https://www.udemy.com/course/relational-database-design/,,,,,,,,,,,,,
"The Complete Oracle SQL Bootcamp (2024)
Become an In-demand SQL Professional! Pass Oracle SQL 1Z0-071 (OCA) Certification Exam Confidently!Rating: 4.6 out of 522010 reviews38.5 total hours400 lecturesAll LevelsCurrent price: ₹599Original price: ₹3,999",https://www.udemy.com/course/oracle-sql-12c-become-an-sql-developer-with-subtitle/,,,,,,,,,,,,,
"SQL Database Administration: Advanced MySQL Workbench
Learn advanced SQL for <strong>database</strong> administration (DBA) &amp; analytics, and practice building SQL <strong>databases</strong> w/ real projects!Rating: 4.7 out of 5798 reviews8 total hours81 lecturesAll LevelsCurrent price: ₹549Original price: ₹3,499",https://www.udemy.com/course/advanced-mysql-database-administration-dba/,,,,,,,,,,,,,
"Database Design
Learn relational <strong>database</strong> Design with practical concepts and examples. This series works with any <strong>database</strong> system!Rating: 4.4 out of 53442 reviews8.5 total hours52 lecturesAll LevelsCurrent price: ₹499Original price: ₹1,799",https://www.udemy.com/course/database-design/,,,,,,,,,,,,,
"SQL Bootcamp - MYSQL for Beginner to Advanced
A-Z in SQL and MYSQL in Animation for <strong>database</strong> design, analytics and business intelligence - Beginner to advancedRating: 4.6 out of 51559 reviews7 total hours113 lecturesAll LevelsCurrent price: ₹549Original price: ₹799",https://www.udemy.com/course/sql-and-mysql-for-beginners-most-updated/,,,,,,,,,,,,,
"SQL for Data Analysis: Beginner MySQL Business Intelligence
Learn SQL <strong>database</strong> analysis &amp; business intelligence w/ MySQL Workbench. Perfect for SQL beginners or first-time coders!Rating: 4.7 out of 59440 reviews4.5 total hours103 lecturesAll LevelsCurrent price: ₹599Original price: ₹3,999",https://www.udemy.com/course/mysql-for-data-analysis/,,,,,,,,,,,,,
"PostgreSQL  Database Administration on Windows/Linux- Part 1New courses on PostgreSQL <strong>Database</strong> Administration:   For Replication Check : Part 2 , For Performance Tuning : Part 3Rating: 4.5 out of 54672 reviews13.5 total hours85 lecturesAll LevelsCurrent price: ₹499Original price: ₹3,099",https://www.udemy.com/course/postgresql-v12-database-administration-on-windows-and-linux/,,,,,,,,,,,,,
"The Business Intelligence Analyst Course 2024
The skills you need to become a BI Analyst - Statistics, <strong>Database</strong> theory, SQL, Tableau – Everything is includedRating: 4.6 out of 546353 reviews22.5 total hours460 lecturesAll LevelsCurrent price: ₹599Original price: ₹3,999",https://www.udemy.com/course/the-business-intelligence-analyst-course-2018/,,,,,,,,,,,,,
"Database Management System (DBMS) & SQL : Complete Pack
<strong>Database</strong> Engineering (RDBMS) : ER model,FD's,Normalization,SQL,ACID,Transactions &amp; Concurrency Control, Indexing &amp; more.Rating: 3.9 out of 5561 reviews16.5 total hours148 lecturesAll LevelsCurrent price: ₹499Original price: ₹2,499",https://www.udemy.com/course/relational-database-management-systemrdbms-complete-pack/,,,,,,,,,,,,,
"Complete Microsoft SQL Server Database Design Masterclass
<strong>Database</strong> Design | SQL Server | T-SQL | <strong>Database</strong> Tables | Foreign Keys | SQL CRUD | Views | Triggers | Stored ProceduresRating: 4.6 out of 52634 reviews8.5 total hours58 lecturesBeginnerCurrent price: ₹549Original price: ₹3,299",https://www.udemy.com/course/microsoft-sql-server-2017-for-everyone/,,,,,,,,,,,,,
"Advanced SQL for Data Engineering
Mastering SQL <strong>Database</strong> Management and SQL Query Optimization for High-Performance Data EngineeringRating: 4.4 out of 51518 reviews2.5 total hours46 lecturesIntermediateCurrent price: ₹549Original price: ₹799",https://www.udemy.com/course/advanced-sql-for-data-engineering/,,,,,,,,,,,,,
"Becoming a Production MySQL DBA
An awesome journey towards world's most popular open source <strong>database</strong> to become a Production MySQL DBA.Rating: 4.7 out of 5613 reviews18.5 total hours285 lecturesExpertCurrent price: ₹499Original price: ₹3,099",https://www.udemy.com/course/becoming-a-production-mysql-dba/,,,,,,,,,,,,,
"Complete MySQL Database Administration Course
MySQL DBA Training to get your Dream IT JobRating: 4.5 out of 51201 reviews28 total hours130 lecturesAll LevelsCurrent price: ₹499Original price: ₹3,099",https://www.udemy.com/course/complete-mysql-training-for-data-analysis-on-linux/,,,,,,,,,,,,,
"The Complete PL/SQL Bootcamp : ""Beginner to Advanced PL/SQL""
A Comprehensive Guide to Make You a Job-Ready PL/SQL Developer.Also Covers Oracle 1Z0-144 and 1Z0-149 PL SQL Exam TopicsRating: 4.5 out of 516713 reviews26.5 total hours207 lecturesAll LevelsCurrent price: ₹549Original price: ₹3,499",https://www.udemy.com/course/plsql-beginner-to-advanced-become-a-perfect-plsql-developer/,,,,,,,,,,,,,
